t_seconds,increment_ρq_tot,increment_ρq_tag_tropo,increment_ρq_tag_strat,increment_ρq_tag_evap,increment_ρq_tag_evap_tropo,increment_ρq_tag_evap_strat,ledger_n10_q_tag_led_rescale,ledger_n10_q_tag_led_empty,ledger_n10_q_tag_led_repair,ledger_n10_q_tag_led_repairnet,ledger_n10_q_tag_inc_left,ledger_n10_q_tag_inc_moved,ledger_n10_q_tag_led_fix_tropo,ledger_n10_q_tag_led_fix_strat,ledger_n10_q_tag_led_fix_evap,ledger_n10_q_tag_led_fix_evap_tropo,ledger_n10_q_tag_led_fix_evap_strat,ledger_n10_q_tag_led_inc_tropo,ledger_n10_q_tag_led_inc_strat,ledger_n10_q_tag_led_inc_evap,ledger_n10_q_tag_led_inc_evap_tropo,ledger_n10_q_tag_led_inc_evap_strat,error_n1_ρq_tot,error_n1_ρq_tag_tropo,error_n1_ρq_tag_strat,error_n1_ρq_tag_evap,error_n1_ρq_tag_evap_tropo,error_n1_ρq_tag_evap_strat,ledger_n1_q_tag_led_rescale,ledger_n1_q_tag_led_empty,ledger_n1_q_tag_led_repair,ledger_n1_q_tag_led_repairnet,ledger_n1_q_tag_inc_left,ledger_n1_q_tag_inc_moved,ledger_n1_q_tag_led_fix_tropo,ledger_n1_q_tag_led_fix_strat,ledger_n1_q_tag_led_fix_evap,ledger_n1_q_tag_led_fix_evap_tropo,ledger_n1_q_tag_led_fix_evap_strat,ledger_n1_q_tag_led_inc_tropo,ledger_n1_q_tag_led_inc_strat,ledger_n1_q_tag_led_inc_evap,ledger_n1_q_tag_led_inc_evap_tropo,ledger_n1_q_tag_led_inc_evap_strat,error_n2_ρq_tot,error_n2_ρq_tag_tropo,error_n2_ρq_tag_strat,error_n2_ρq_tag_evap,error_n2_ρq_tag_evap_tropo,error_n2_ρq_tag_evap_strat,ledger_n2_q_tag_led_rescale,ledger_n2_q_tag_led_empty,ledger_n2_q_tag_led_repair,ledger_n2_q_tag_led_repairnet,ledger_n2_q_tag_inc_left,ledger_n2_q_tag_inc_moved,ledger_n2_q_tag_led_fix_tropo,ledger_n2_q_tag_led_fix_strat,ledger_n2_q_tag_led_fix_evap,ledger_n2_q_tag_led_fix_evap_tropo,ledger_n2_q_tag_led_fix_evap_strat,ledger_n2_q_tag_led_inc_tropo,ledger_n2_q_tag_led_inc_strat,ledger_n2_q_tag_led_inc_evap,ledger_n2_q_tag_led_inc_evap_tropo,ledger_n2_q_tag_led_inc_evap_strat,error_n3_ρq_tot,error_n3_ρq_tag_tropo,error_n3_ρq_tag_strat,error_n3_ρq_tag_evap,error_n3_ρq_tag_evap_tropo,error_n3_ρq_tag_evap_strat,ledger_n3_q_tag_led_rescale,ledger_n3_q_tag_led_empty,ledger_n3_q_tag_led_repair,ledger_n3_q_tag_led_repairnet,ledger_n3_q_tag_inc_left,ledger_n3_q_tag_inc_moved,ledger_n3_q_tag_led_fix_tropo,ledger_n3_q_tag_led_fix_strat,ledger_n3_q_tag_led_fix_evap,ledger_n3_q_tag_led_fix_evap_tropo,ledger_n3_q_tag_led_fix_evap_strat,ledger_n3_q_tag_led_inc_tropo,ledger_n3_q_tag_led_inc_strat,ledger_n3_q_tag_led_inc_evap,ledger_n3_q_tag_led_inc_evap_tropo,ledger_n3_q_tag_led_inc_evap_strat,error_n4_ρq_tot,error_n4_ρq_tag_tropo,error_n4_ρq_tag_strat,error_n4_ρq_tag_evap,error_n4_ρq_tag_evap_tropo,error_n4_ρq_tag_evap_strat,ledger_n4_q_tag_led_rescale,ledger_n4_q_tag_led_empty,ledger_n4_q_tag_led_repair,ledger_n4_q_tag_led_repairnet,ledger_n4_q_tag_inc_left,ledger_n4_q_tag_inc_moved,ledger_n4_q_tag_led_fix_tropo,ledger_n4_q_tag_led_fix_strat,ledger_n4_q_tag_led_fix_evap,ledger_n4_q_tag_led_fix_evap_tropo,ledger_n4_q_tag_led_fix_evap_strat,ledger_n4_q_tag_led_inc_tropo,ledger_n4_q_tag_led_inc_strat,ledger_n4_q_tag_led_inc_evap,ledger_n4_q_tag_led_inc_evap_tropo,ledger_n4_q_tag_led_inc_evap_strat
12120.0,0.00038856686330187174,0.0009352135464126061,0.0006534339403554473,0.00021646377675131723,0.00021646369172733114,8.502398436998063e-11,0.0,0.0,0.0,0.0,7.400616258863473e-16,2.3057561170318313e-5,0.0,0.0,0.0,0.0,0.0,2.141316537724444e-5,5.25346747970813e-6,1.4474320847104603e-6,1.4474315161791073e-6,5.685313487272976e-13,6.2542424484239925e-6,1.3324418171561321e-5,1.1871169449811545e-5,6.686026979444748e-5,6.686024353265263e-5,2.626179132274188e-11,0.0,0.0,0.0,0.0,6.982332610024531e-8,6.495504281990333e-5,0.0,0.0,0.0,0.0,0.0,6.181345513304696e-5,6.574017747400186e-6,5.103605870175212e-6,5.1036038655492506e-6,2.0046259575099007e-12,1.1090790849083328e-6,2.827590000991323e-6,1.9343764876771194e-6,2.8683106867628987e-5,2.8683095601302604e-5,1.1266328558970682e-11,0.0,0.0,0.0,0.0,8.179797280176955e-10,2.2724362170789298e-5,0.0,0.0,0.0,0.0,0.0,2.1068217522031182e-5,5.4370754466147495e-6,1.41389660783669e-6,1.4138960524776163e-6,5.553590761912279e-13,2.521690766026097e-7,6.972759636116443e-7,5.607934272608851e-7,9.389148877562369e-6,9.389145189632314e-6,3.6879281115487105e-12,0.0,0.0,0.0,0.0,7.275212520864775e-11,2.3036588427417287e-5,0.0,0.0,0.0,0.0,0.0,2.139248009386889e-5,5.2438151928271985e-6,1.4476392123268004e-6,1.4476386437140983e-6,5.686127055966931e-13,8.123897996068635e-8,2.444118593776724e-7,1.873524173879866e-7,3.200966328262264e-6,3.2009650709699167e-6,1.2572954013263052e-12,0.0,0.0,0.0,0.0,4.905722086881378e-12,2.304805279355427e-5,0.0,0.0,0.0,0.0,0.0,2.1403983019528653e-5,5.251030270486868e-6,1.4460188601752403e-6,1.4460182921989834e-6,5.679762536319557e-13
12240.0,0.0003776618018282367,0.0009116269838137764,0.0006320828216697136,0.0002107628131282323,0.00021076273034350673,8.278472453049287e-11,0.0,0.0,0.0,0.0,4.612905536945505e-16,2.2658546097906278e-5,0.0,0.0,0.0,0.0,0.0,2.09662433910907e-5,4.39830146193136e-6,1.3943628150651132e-6,1.394362267378645e-6,5.476864719512812e-13,5.33759530073688e-6,1.1699407114412275e-5,1.1273826106081774e-5,6.67631498038481e-5,6.67631235802049e-5,2.6223643930662342e-11,0.0,0.0,0.0,0.0,7.344532982049535e-8,6.093699725008484e-5,0.0,0.0,0.0,0.0,0.0,5.7879821506773604e-5,5.680439428171345e-6,4.837969346123367e-6,4.837967445835766e-6,1.900287596570061e-12,7.213885632960902e-7,1.9733387674629856e-6,1.4810872976576094e-6,2.835366687632388e-5,2.83536557393952e-5,1.1136929076563297e-11,0.0,0.0,0.0,0.0,9.346006919057164e-10,2.229057925838407e-5,0.0,0.0,0.0,0.0,0.0,2.061382324885751e-5,4.562959372705133e-6,1.3613908931520842e-6,1.3613903584165324e-6,5.347355560268941e-13,1.4849413616747562e-7,4.956171263120548e-7,4.250367148816471e-7,9.198088802021925e-6,9.198085189140395e-6,3.612882350450034e-12,0.0,0.0,0.0,0.0,7.441518927846236e-11,2.265047200377636e-5,0.0,0.0,0.0,0.0,0.0,2.0957474082755332e-5,4.389146862812468e-6,1.3948410810281143e-6,1.3948405331537862e-6,5.478743282216151e-13,4.0116559661858286e-8,1.6620859800209593e-7,1.4066795998922237e-7,3.0999406606659655e-6,3.099939443053551e-6,1.2176139132200714e-12,0.0,0.0,0.0,0.0,5.059208474869288e-12,2.2649464516062198e-5,0.0,0.0,0.0,0.0,0.0,2.0957566624039873e-5,4.396124875616821e-6,1.3932167384062724e-6,1.3932161911699648e-6,5.472363088552164e-13
12360.0,0.00038817586651391763,0.0009074846951665355,0.0006178366441745586,0.00021068387967487372,0.00021068379692115396,8.2753720559273e-11,0.0,0.0,0.0,0.0,2.554274103148253e-16,2.287061213733296e-5,0.0,0.0,0.0,0.0,0.0,2.1121664571073573e-5,4.279291328097284e-6,1.4021752880080655e-6,1.4021747372529643e-6,5.507551035133899e-13,5.197794207667701e-6,1.1009759936101735e-5,1.0754722852163731e-5,6.614883733062514e-5,6.614881134827573e-5,2.5982350468516608e-11,0.0,0.0,0.0,0.0,7.493590244026458e-8,5.921840000394021e-5,0.0,0.0,0.0,0.0,0.0,5.60587417842033e-5,5.684390550267288e-6,4.676283142764843e-6,4.676281305985357e-6,1.8367794871139925e-12,8.205444801644146e-7,2.173143976473903e-6,1.6063112611498006e-6,2.787205594338618e-5,2.7872044995626257e-5,1.0947758948196382e-11,0.0,0.0,0.0,0.0,1.0539138891566555e-9,2.2607149017855522e-5,0.0,0.0,0.0,0.0,0.0,2.086531253435467e-5,4.455215945533463e-6,1.3737610801020896e-6,1.3737605405076905e-6,5.395943947558286e-13,1.7093089177411258e-7,5.473721308360606e-7,4.60800281921114e-7,8.968809325232621e-6,8.968805802409205e-6,3.5228245359596745e-12,0.0,0.0,0.0,0.0,7.455829654221421e-11,2.285228044967348e-5,0.0,0.0,0.0,0.0,0.0,2.1104175361284535e-5,4.276110938122775e-6,1.4027435029007117e-6,1.4027429519224237e-6,5.509782904820183e-13,4.266085010294976e-8,1.7880131793430378e-7,1.5169999658868043e-7,2.994441662827492e-6,2.9944404866498744e-6,1.1761753627233823e-12,0.0,0.0,0.0,0.0,5.271563634236034e-12,2.285940982475175e-5,0.0,0.0,0.0,0.0,0.0,2.1111371824939404e-5,4.277883682581114e-6,1.4012945032090144e-6,1.4012939527998711e-6,5.504091433989005e-13
12480.0,0.00040758411445433263,0.0009090299997458062,0.0005984396882504168,0.00021312134597121693,0.00021312126226009394,8.371112368414233e-11,0.0,0.0,0.0,0.0,1.1041693784209496e-15,2.289506953191957e-5,0.0,0.0,0.0,0.0,0.0,2.099947557838739e-5,4.175353581851689e-6,1.4035082776473958e-6,1.403507726368716e-6,5.512786834488453e-13,5.011598244201651e-6,1.1489024368906193e-5,1.108342369356564e-5,6.536545843571491e-5,6.536543276106377e-5,2.5674650049000017e-11,0.0,0.0,0.0,0.0,7.453681094663056e-8,5.8622905717675774e-5,0.0,0.0,0.0,0.0,0.0,5.5372298327742045e-5,5.633648684903827e-6,4.639247072253316e-6,4.639245250021085e-6,1.8222322297041972e-12,8.535027525070384e-7,2.38191107086109e-6,1.7747835895420621e-6,2.7290208972947133e-5,2.729019825372795e-5,1.0719217487528613e-11,0.0,0.0,0.0,0.0,1.1614199841758826e-9,2.265175113521511e-5,0.0,0.0,0.0,0.0,0.0,2.0762355604492473e-5,4.344349502909645e-6,1.376159841537207e-6,1.3761593010006136e-6,5.405365951453241e-13,1.578827461688921e-7,5.754336156127075e-7,5.125894294593812e-7,8.692041183923213e-6,8.692037769809454e-6,3.4141138293739155e-12,0.0,0.0,0.0,0.0,7.472592314059439e-11,2.289290089426584e-5,0.0,0.0,0.0,0.0,0.0,2.0996683706420133e-5,4.175937900909626e-6,1.4046762000504242e-6,1.404675648312999e-6,5.517374272517595e-13,3.065989996609009e-8,1.813384910456161e-7,1.6648472508766238e-7,2.8659582132213324e-6,2.865957087515745e-6,1.125708836753664e-12,0.0,0.0,0.0,0.0,5.46910088324743e-12,2.2886147333740698e-5,0.0,0.0,0.0,0.0,0.0,2.0991215319228782e-5,4.1745674081548674e-6,1.402566772193596e-6,1.402566221284719e-6,5.509088730990958e-13
12600.0,0.00041066146966759485,0.0008947773843624437,0.0005725202793566986,0.00021435090734485946,0.00021435082315078026,8.419407842411394e-11,0.0,0.0,0.0,0.0,1.7792645891938717e-15,2.2998049345640413e-5,0.0,0.0,0.0,0.0,0.0,2.107875477162543e-5,4.087478425874733e-6,1.4119953110897027e-6,1.4119947564774325e-6,5.546122730663576e-13,5.237810859091193e-6,1.1509300360471315e-5,1.1270814215715431e-5,6.510224235176188e-5,6.510221678049876e-5,2.5571262403528223e-11,0.0,0.0,0.0,0.0,7.223963978185232e-8,5.953064924155408e-5,0.0,0.0,0.0,0.0,0.0,5.6105976831708484e-5,5.7408641014165594e-6,4.734498277987548e-6,4.734496418341958e-6,1.8596455888773263e-12,7.752810839188953e-7,2.537052552870056e-6,1.9988009019987095e-6,2.6815206066286654e-5,2.6815195533645814e-5,1.0532642900697751e-11,0.0,0.0,0.0,0.0,1.2544432758491086e-9,2.2892004820820518e-5,0.0,0.0,0.0,0.0,0.0,2.0968233111485572e-5,4.234864455053382e-6,1.3900720196867433e-6,1.3900714736856355e-6,5.460011067384002e-13,1.4795372545260005e-7,6.473093783997309e-7,5.804773637951106e-7,8.431409108151848e-6,8.431405796408587e-6,3.3117411466565417e-12,0.0,0.0,0.0,0.0,7.596404839285378e-11,2.30185694612091e-5,0.0,0.0,0.0,0.0,0.0,2.1096727590461658e-5,4.0901729634897795e-6,1.413709589935957e-6,1.4137090346503403e-6,5.552856181406129e-13,2.976226428546072e-8,2.013642483619852e-7,1.8636507367626037e-7,2.7385225563892373e-6,2.738521480736292e-6,1.0756538693271178e-12,0.0,0.0,0.0,0.0,5.61600577318071e-12,2.2994506824715636e-5,0.0,0.0,0.0,0.0,0.0,2.107545099190684e-5,4.087278908264293e-6,1.4113406748487815e-6,1.4113401204936442e-6,5.543551409847195e-13
12720.0,0.00041301268096064067,0.0008745697167713174,0.0005444400511656639,0.00021240307112791192,0.00021240298769891662,8.342899523767753e-11,0.0,0.0,0.0,0.0,1.9793310117657058e-15,2.357402706553583e-5,0.0,0.0,0.0,0.0,0.0,2.1606100757565265e-5,4.0221337894532605e-6,1.431708141749927e-6,1.4317075793947223e-6,5.623552009182938e-13,5.566940384279812e-6,1.1707507291204527e-5,1.1322829989622303e-5,6.509433488986356e-5,6.509430932170667e-5,2.556815646161705e-11,0.0,0.0,0.0,0.0,6.831737567265388e-8,6.113606050475312e-5,0.0,0.0,0.0,0.0,0.0,5.728939153738535e-5,5.915956354994643e-6,4.794821057863523e-6,4.7948191745239785e-6,1.883339544375577e-12,6.783436582685591e-7,2.633628997399377e-6,2.1371719790511546e-6,2.6527206275817216e-5,2.6527195856296376e-5,1.0419520557313712e-11,0.0,0.0,0.0,0.0,1.3202795122786894e-9,2.352674336554406e-5,0.0,0.0,0.0,0.0,0.0,2.1550109426881715e-5,4.143433340208521e-6,1.412740050869037e-6,1.4127394959642425e-6,5.549047965744881e-13,1.2719138437053065e-7,6.743862713777695e-7,6.250441236177115e-7,8.257539848228645e-6,8.257536604780174e-6,3.24344770070634e-12,0.0,0.0,0.0,0.0,7.848255780318663e-11,2.3592911291262693e-5,0.0,0.0,0.0,0.0,0.0,2.1622298242043625e-5,4.024869799376323e-6,1.4332521916043527e-6,1.433251628642667e-6,5.629616823936679e-13,2.3727735141716028e-8,2.1196281657818808e-7,1.9827457205354344e-7,2.652663234672126e-6,2.6526621927442176e-6,1.0419295125883713e-12,0.0,0.0,0.0,0.0,5.82409494276527e-12,2.356628512741934e-5,0.0,0.0,0.0,0.0,0.0,2.1598914351386108e-5,4.021554329817189e-6,1.430974117486556e-6,1.4309735554196742e-6,5.620668863169683e-13
12840.0,0.0004163939750369385,0.0008488869420263391,0.0005163512919770845,0.00020864061131322542,0.00020864052936207176,8.19511529433333e-11,0.0,0.0,0.0,0.0,6.410029882015208e-15,2.365829754949068e-5,0.0,0.0,0.0,0.0,0.0,2.1810838513376564e-5,4.176453153928775e-6,1.5061271194548498e-6,1.5061265278689002e-6,5.915859484002743e-13,5.23062871573849e-6,1.2103373392728237e-5,1.1574449649640202e-5,6.531297524231685e-5,6.531294958828284e-5,2.565403537488695e-11,0.0,0.0,0.0,0.0,6.555981670872976e-8,5.966375669972702e-5,0.0,0.0,0.0,0.0,0.0,5.5785047995789325e-5,6.182578332808425e-6,4.667491881532427e-6,4.667490048206024e-6,1.833326401018779e-12,8.766491671344592e-7,2.9664327253377714e-6,2.2393884214359826e-6,2.6221612087917106e-5,2.622160178842685e-5,1.0299487377418757e-11,0.0,0.0,0.0,0.0,1.2960126757146154e-9,2.3603784282917538e-5,0.0,0.0,0.0,0.0,0.0,2.1730194528453177e-5,4.292350946952366e-6,1.487816366032215e-6,1.4878157816384815e-6,5.843937371390002e-13,2.0013045237731245e-7,7.661649621479171e-7,6.601194143488354e-7,8.084801255886092e-6,8.084798080288117e-6,3.1755983653785144e-12,0.0,0.0,0.0,0.0,8.100519716931817e-11,2.3725150530050204e-5,0.0,0.0,0.0,0.0,0.0,2.1863541269501026e-5,4.183999469774226e-6,1.5101733650312034e-6,1.5101727718559435e-6,5.931752578256383e-13,5.756602871210409e-8,2.5248507866460295e-7,2.0713790627787526e-7,2.5709596629215613e-6,2.570958653084429e-6,1.009837477090578e-12,0.0,0.0,0.0,0.0,6.681647099260375e-12,2.367352750655065e-5,0.0,0.0,0.0,0.0,0.0,2.182439660849222e-5,4.178102838390836e-6,1.506179570750641e-6,1.5061789791440892e-6,5.91606550545449e-13
12960.0,0.0004077043650887874,0.0008059489471316311,0.0004920322079508784,0.0002238889165543389,0.00022388882861386152,8.794047681981041e-11,0.0,0.0,0.0,0.0,7.438623333639242e-15,2.365388271150005e-5,0.0,0.0,0.0,0.0,0.0,2.170808709766061e-5,3.915191262019188e-6,1.466693367851736e-6,1.4666927917548144e-6,5.760969149450132e-13,5.271306452068851e-6,1.1568419476880626e-5,1.1188000320884245e-5,6.383870540937637e-5,6.383868033441257e-5,2.5074962529006086e-11,0.0,0.0,0.0,0.0,5.8235443544174574e-8,5.841009178309258e-5,0.0,0.0,0.0,0.0,0.0,5.4466405279061894e-5,5.926723739558979e-6,4.546474610222176e-6,4.546472824429685e-6,1.7857924868516904e-12,7.23020516668442e-7,2.655682973639709e-6,2.104129237219944e-6,2.5359526720944366e-5,2.5359516760071436e-5,9.96087214180344e-12,0.0,0.0,0.0,0.0,1.5856585519724656e-9,2.343459606461826e-5,0.0,0.0,0.0,0.0,0.0,2.149338200508406e-5,3.97994337959841e-6,1.4403986149518862e-6,1.4403980491831872e-6,5.657686988659935e-13,1.8777613696851353e-7,7.904391965610718e-7,6.865488925582091e-7,7.791551143451316e-6,7.791548083038051e-6,3.060413767980038e-12,0.0,0.0,0.0,0.0,9.099154547662056e-11,2.3686225116167244e-5,0.0,0.0,0.0,0.0,0.0,2.173297777422211e-5,3.917523497923298e-6,1.4677869284112177e-6,1.4677863518847722e-6,5.765264504419596e-13,1.0787724332448137e-7,3.5961353913975435e-7,2.7083630620172196e-7,2.502225385547116e-6,2.5022244027078482e-6,9.82839601451331e-13,0.0,0.0,0.0,0.0,5.556733158994994e-12,2.366422695059183e-5,0.0,0.0,0.0,0.0,0.0,2.1715504307530856e-5,3.914672100723601e-6,1.4658420181673417e-6,1.4658414424048201e-6,5.757625165373636e-13
13080.0,0.00039386896679861286,0.0007547264235346579,0.00046829369782800886,0.0002031069372259128,0.00020310685744831107,7.977760212495021e-11,0.0,0.0,0.0,0.0,3.09074686941011e-15,2.314402364459565e-5,0.0,0.0,0.0,0.0,0.0,2.1295171574872587e-5,3.9835620741966155e-6,1.4599753926732795e-6,1.4599748192150937e-6,5.734581870010451e-13,5.231259981598822e-6,1.1763172323236388e-5,1.0957912092259274e-5,6.419550253047096e-5,6.419547731536439e-5,2.52151075144755e-11,0.0,0.0,0.0,0.0,5.331804360152341e-8,5.790444533892729e-5,0.0,0.0,0.0,0.0,0.0,5.386593609253666e-5,6.14470355478314e-6,4.4661556869035725e-6,4.4661539326592515e-6,1.7542443221502163e-12,6.557812018809749e-7,2.7143346350370204e-6,2.195704500751873e-6,2.4797350034934875e-5,2.479734029487929e-5,9.740056897415769e-12,0.0,0.0,0.0,0.0,1.3162366466556262e-9,2.3142757633438377e-5,0.0,0.0,0.0,0.0,0.0,2.1294653656375456e-5,4.0253215565544585e-6,1.457598401790071e-6,1.4575978292655324e-6,5.725245377839145e-13,1.7296815786301337e-7,7.384631027896008e-7,6.492042022283959e-7,7.4194358136599774e-6,7.419432899408701e-6,2.9142520015225527e-12,0.0,0.0,0.0,0.0,8.29256301437625e-11,2.3194494684720408e-5,0.0,0.0,0.0,0.0,0.0,2.13426024240037e-5,3.984178558019282e-6,1.4654315389540075e-6,1.4654309633527187e-6,5.756012859668624e-13,6.4077891373613e-8,2.4956423760215316e-7,2.0067998990163077e-7,2.2805177331687496e-6,2.280516837414101e-6,8.957558951000144e-13,0.0,0.0,0.0,0.0,6.372210844198343e-12,2.3152056324526712e-5,0.0,0.0,0.0,0.0,0.0,2.1302637259655405e-5,3.984153129699464e-6,1.460360461578463e-6,1.460359887969023e-6,5.73609436753162e-13
13200.0,0.0005090122791024036,0.0009343974839930437,0.000543183719077318,0.0003510916141902408,0.0003510914762862999,1.379039410905078e-10,0.0,0.0,0.0,0.0,1.2801119823092909e-14,2.320317131376236e-5,0.0,0.0,0.0,0.0,0.0,2.1320587744940213e-5,3.92822051369807e-6,1.4669598558057628e-6,1.4669592796041758e-6,5.762015877358998e-13,5.451497136501737e-6,1.758003501593064e-5,1.522115547413069e-5,6.996075298029526e-5,6.996072550067626e-5,2.7479618332366483e-11,0.0,0.0,0.0,0.0,6.264112535647801e-8,6.0509999297583815e-5,0.0,0.0,0.0,0.0,0.0,5.5977755806000017e-5,6.516380730967455e-6,4.518724265007512e-6,4.518722490114982e-6,1.7748925341981662e-12,7.492484533581228e-7,3.4888301672164574e-6,3.073363921835947e-6,2.4563908918803864e-5,2.456389927044013e-5,9.648364448419254e-12,0.0,0.0,0.0,0.0,1.0198987535513364e-9,2.3001385443979447e-5,0.0,0.0,0.0,0.0,0.0,2.1124074025921037e-5,3.946293538913384e-6,1.4580738671434722e-6,1.458073294432177e-6,5.727112940134407e-13,1.8040209501550206e-7,9.131426027622415e-7,8.185438057896561e-7,7.150335776566291e-6,7.150332968016751e-6,2.8085532204559855e-12,0.0,0.0,0.0,0.0,7.908166789251745e-11,2.3190735839179987e-5,0.0,0.0,0.0,0.0,0.0,2.130930545712843e-5,3.932918204433492e-6,1.4680306029510298e-6,1.468030026328868e-6,5.766221624385552e-13,5.592541719653954e-8,2.799901160258403e-7,2.404367820359795e-7,2.138598588651713e-6,2.1385977486394705e-6,8.400120135749012e-13,0.0,0.0,0.0,0.0,1.1488121876783448e-11,2.3210003583643676e-5,0.0,0.0,0.0,0.0,0.0,2.1326356703841725e-5,3.930260013640526e-6,1.4666114449953604e-6,1.4666108689306244e-6,5.760647367775441e-13
13320.0,0.0005388803935119533,0.0009464596357349336,0.0005361761820516269,0.0003822360683333601,0.0003822359181963077,1.501370528934037e-10,0.0,0.0,0.0,0.0,3.987333966462301e-14,2.2603806519210927e-5,0.0,0.0,0.0,0.0,0.0,2.067017206519115e-5,3.823621867896511e-6,1.4467475534432363e-6,1.4467469851807574e-6,5.68262474291863e-13,6.664977959193637e-6,1.949572766822052e-5,1.6724715871461147e-5,7.131689011796331e-5,7.131686210567433e-5,2.8012290285740084e-11,0.0,0.0,0.0,0.0,7.935669504448749e-8,6.01659212678578e-5,0.0,0.0,0.0,0.0,0.0,5.556093459501546e-5,6.50535511527308e-6,4.449942291791539e-6,4.449940543915619e-6,1.7478759242904033e-12,9.636517541026027e-7,3.951576531677839e-6,3.4744119062057053e-6,2.387342881728673e-5,2.3873419440130933e-5,9.377153392969426e-12,0.0,0.0,0.0,0.0,1.433364070785562e-9,2.250646717043351e-5,0.0,0.0,0.0,0.0,0.0,2.0608274364910263e-5,3.810453627633417e-6,1.428547371409649e-6,1.4285468102959547e-6,5.611136939463564e-13,2.608575141514573e-7,1.0916653223852516e-6,9.22679704125004e-7,6.78869292312489e-6,6.788690256621353e-6,2.6665048981909754e-12,0.0,0.0,0.0,0.0,4.9078169705989104e-11,2.260548835915061e-5,0.0,0.0,0.0,0.0,0.0,2.0673024773850113e-5,3.822267217316826e-6,1.439889463153471e-6,1.4398888975847634e-6,5.655687110657235e-13,7.880258616997649e-8,3.2630467668955785e-7,2.665619497845169e-7,1.976877752316468e-6,1.9768769758262685e-6,7.764903007651143e-13,0.0,0.0,0.0,0.0,1.5944986178502253e-11,2.2596265531933476e-5,0.0,0.0,0.0,0.0,0.0,2.0663621563763622e-5,3.822460214268753e-6,1.4438864233293101e-6,1.443885856190648e-6,5.671386618658882e-13
13440.0,0.00045995582412211014,0.0007618751182724971,0.00043876539260740495,0.000301383383998983,0.0003013832656197491,1.18379234230678e-10,0.0,0.0,0.0,0.0,3.0494510347112544e-14,2.221569568336548e-5,0.0,0.0,0.0,0.0,0.0,2.027737148951006e-5,3.754316299117252e-6,1.3885242182935432e-6,1.388523672900399e-6,5.453931517103649e-13,5.9003134163042835e-6,1.577548717775924e-5,1.4373053654382511e-5,6.702655855007707e-5,6.702653222297014e-5,2.6327107251216847e-11,0.0,0.0,0.0,0.0,7.762995568349268e-8,5.461369933005156e-5,0.0,0.0,0.0,0.0,0.0,5.036278429353539e-5,6.098005584168101e-6,4.094904509071303e-6,4.094902900649313e-6,1.6084219826573055e-12,1.0295043462709569e-6,3.557706059302831e-6,2.9142053049281344e-6,2.2415790693980808e-5,2.2415781889369715e-5,8.804613253124187e-12,0.0,0.0,0.0,0.0,2.0895407440235614e-9,2.2177593827752936e-5,0.0,0.0,0.0,0.0,0.0,2.0266453680480067e-5,3.7445551391147536e-6,1.391999323946759e-6,1.3919987771886358e-6,5.467581252554887e-13,3.031350840226356e-7,9.872310897105667e-7,7.877289232881887e-7,6.242455467152971e-6,6.242453015202373e-6,2.4519503634060423e-12,0.0,0.0,0.0,0.0,4.7724841903060896e-11,2.221565440171484e-5,0.0,0.0,0.0,0.0,0.0,2.0281642445708158e-5,3.753465089046084e-6,1.3904781514604828e-6,1.390477605299855e-6,5.461606296946216e-13,1.124377604954166e-7,3.1285321090384027e-7,2.2393518828156544e-7,1.770328532731094e-6,1.770327837369045e-6,6.953606176309924e-13,0.0,0.0,0.0,0.0,1.0560706212761377e-11,2.2208418543624666e-5,0.0,0.0,0.0,0.0,0.0,2.0271490911708128e-5,3.753408909183145e-6,1.387702224945613e-6,1.3877016798753248e-6,5.45070284066573e-13
