time,untagged,untagged_relative,overclaimed,overclaimed_relative,orphaned,orphaned_relative,orphaned_volume_fraction,nonpositive_mass,nonpositive_mass_fraction,exchange_volume_fraction,bound_partition,bound_evap,bound_fcg,fix_gross,fix_gross_relative,fix_events,increment_left,increment_left_relative,increment_left_net_abs,increment_left_net_abs_relative,increment_moved_net_abs,increment_moved_net_abs_relative,led_rescale_retained,led_rescale_retained_relative,led_rescale_attempted,led_rescale_attempted_relative,led_rescale_events,led_empty_retained,led_empty_retained_relative,led_empty_attempted,led_empty_attempted_relative,led_empty_events,led_repair_retained,led_repair_retained_relative,led_repair_attempted,led_repair_attempted_relative,led_repair_events,led_repairnet_retained,led_repairnet_retained_relative,led_repairnet_attempted,led_repairnet_attempted_relative,led_repairnet_events,inc_left_retained,inc_left_retained_relative,inc_left_attempted,inc_left_attempted_relative,inc_left_events,inc_moved_retained,inc_moved_retained_relative,inc_moved_attempted,inc_moved_attempted_relative,inc_moved_events,led_fix_pbl_retained,led_fix_pbl_retained_relative,led_fix_pbl_attempted,led_fix_pbl_attempted_relative,led_fix_pbl_events,led_fix_pbl_inventory_fraction,led_fix_free_retained,led_fix_free_retained_relative,led_fix_free_attempted,led_fix_free_attempted_relative,led_fix_free_events,led_fix_free_inventory_fraction,led_fix_evap_retained,led_fix_evap_retained_relative,led_fix_evap_attempted,led_fix_evap_attempted_relative,led_fix_evap_events,led_fix_evap_inventory_fraction,led_fix_fcg_retained,led_fix_fcg_retained_relative,led_fix_fcg_attempted,led_fix_fcg_attempted_relative,led_fix_fcg_events,led_fix_fcg_inventory_fraction,led_inc_pbl_retained,led_inc_pbl_retained_relative,led_inc_pbl_attempted,led_inc_pbl_attempted_relative,led_inc_pbl_events,led_inc_pbl_inventory_fraction,led_inc_free_retained,led_inc_free_retained_relative,led_inc_free_attempted,led_inc_free_attempted_relative,led_inc_free_events,led_inc_free_inventory_fraction,led_inc_evap_retained,led_inc_evap_retained_relative,led_inc_evap_attempted,led_inc_evap_attempted_relative,led_inc_evap_events,led_inc_evap_inventory_fraction,led_inc_fcg_retained,led_inc_fcg_retained_relative,led_inc_fcg_attempted,led_inc_fcg_attempted_relative,led_inc_fcg_events,led_inc_fcg_inventory_fraction,ledger_cadence_step,void
4.4928e6,1.2655689930213617e-5,9.903813701641563e-7,6.90819461137271,0.5406064214830573,0.0,0.0,0.0,0.4439729438724364,0.03474346597402579,0.16514506401491288,0.0,0.0,0.0,5.3844601373555685,0.4213653335246085,12234.000000000002,0.0001151002369907333,9.007263218811925e-6,0.00011510050619043545,9.007284285254871e-6,1452.4204519610257,113.66035081449915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749717695548082,0.07629721353221908,0.9749717695548082,0.07629721353221908,4240.0,3.4345165982459998,0.26877090646017404,3.4345165982459998,0.26877090646017404,5176.0,0.00011512102512962295,9.008890011629244e-6,6.746960342273501e-5,5.279889018354979e-6,61551.0,1679.947044492666,131.46563047154146,987.9813288339511,77.31528723781372,2.6956632e7,2.5734340092659043,0.20138618393606497,2.573434009265902,0.20138618393606478,6117.000000000001,0.20099439687225099,2.8110261280896665,0.2199791495885437,2.8110261280896665,0.2199791495885437,6117.000000000001,0.46886949013838547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1391.2253158875599,108.8714753722262,819.9177800168582,64.16333671832801,1.308699e7,108.65967119164387,286.94859817454596,22.4553973267259,165.8257052217148,12.976826237962937,2.5436974e7,47.86203926658493,1553.6197141227558,121.57978187452072,890.1716649870043,69.66111196722855,1.2930895e7,126.01743590187799,17.6824492847941,1.3837545362678614,14.92693517653047,1.1681195252098169,2.4601656e7,5.307274734564449,1.0,0
4.5144e6,1.2584183982907953e-5,9.77946608810584e-7,7.006551981925724,0.5444956748475613,0.0,0.0,0.0,0.5373526432991651,0.04175894090260979,0.1570727592014105,0.0,0.0,0.0,5.38446280821266,0.41843930053075107,12238.000000000002,0.00011510023729910023,8.944710828515538e-6,0.00011510050837085461,8.944731894140716e-6,1452.9863306407328,112.9149936641253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749718312539831,0.07576735983482895,0.9749718312539831,0.07576735983482895,4241.0,3.434519145704741,0.26690458086109686,3.434519145704741,0.26690458086109686,5177.0,0.00011512102731692774,8.94632646982046e-6,6.746960470220168e-5,5.243222063975397e-6,61551.0,1680.5150680322517,130.59678832329493,988.3141063066354,76.80421948812719,2.7086232e7,2.573436504422497,0.19998781851151776,2.573436504422495,0.1999878185115176,6119.000000000001,0.2017612119065916,2.8110263037901655,0.21845148201923348,2.8110263037901655,0.21845148201923348,6119.000000000001,0.46502153203161667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1391.7917014987038,108.15941474632251,820.2495968972787,63.74353019261715,1.3145414e7,109.1185191215479,286.9495827743462,22.299528658745647,165.8262819988253,12.886751366054385,2.5546061e7,47.46940091511872,1554.1824520572952,120.7791828637211,890.5013448870402,69.20295917131897,1.2989304e7,126.51349874216888,17.683214549845193,1.3742042968681203,14.927383479115173,1.1600421665515472,2.4701115e7,5.229957620326106,1.0,0
4.536e6,1.1963829959770103e-5,9.198520244242722e-7,7.12426153202584,0.5477565641436,0.0,0.0,0.0,0.6395000208173879,0.049168651739976935,0.1570727592014105,0.0,0.0,0.0,5.38446280821266,0.41399025489549773,12238.000000000002,0.00011510023758460221,8.84960643121223e-6,0.00011510051052559304,8.84962741657593e-6,1453.7565019068063,111.77364320586018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749718312539831,0.07496176523331746,0.9749718312539831,0.07496176523331746,4241.0,3.434519145704741,0.2640667244288664,3.434519145704741,0.2640667244288664,5177.0,0.00011512102947837307,8.851205038484403e-6,6.746960597028697e-5,5.187473731034958e-6,61551.0,1681.2881847721478,129.2676630814459,988.767023756689,76.02242355039542,2.7215832e7,2.573436504422497,0.19786145291936633,2.573436504422495,0.19786145291936616,6119.000000000001,0.2016728012164783,2.8110263037901655,0.2161288019761316,2.8110263037901655,0.2161288019761316,6119.000000000001,0.4615010679982062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.5628443717897,107.0687025677209,820.7013567782591,63.10051271363398,1.3197254e7,109.13113621098225,286.95073982849703,22.062518426696005,165.82695978422157,12.7497854094016,2.5649545e7,47.11022188414646,1554.9488004823684,119.55392268273975,890.9502960381446,68.5016784949224,1.3041144e7,126.49316582151846,17.68420711237846,1.3596694175158623,14.927964905609999,1.1477527501756395,2.4794371e7,5.158192207259721,1.0,0
4.5576e6,1.5079167035007215e-5,1.1464864031279954e-6,7.2317438165183345,0.5498377952372925,0.0,0.0,0.0,0.7255444114222096,0.05516397561151292,0.1570727592014105,0.0,0.0,0.0,5.38446280821266,0.40938689673194173,12238.000000000002,0.00011510023779781843,8.751203387139524e-6,0.000115100512723079,8.751224290023111e-6,1454.8184855557854,110.61152176620689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749718312539831,0.07412822905737904,0.9749718312539831,0.07412822905737904,4241.0,3.434519145704741,0.2611304386171872,3.434519145704741,0.2611304386171872,5177.0,0.00011512103168196847,8.752784370053958e-6,6.746960725357312e-5,5.12979179559639e-6,61551.0,1682.3529539507992,127.91122894845545,989.3907533305088,75.22451627736413,2.7345432e7,2.573436504422497,0.1956613355886351,2.573436504422495,0.19566133558863494,6119.000000000001,0.20109420580185022,2.8110263037901655,0.2137255611433068,2.8110263037901655,0.2137255611433068,6119.000000000001,0.45812218220760587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1393.6255425256422,105.95895196652421,821.3238730900341,62.446198180315925,1.3248128e7,108.90108272644456,286.95164336258966,21.817263294894282,165.8274890556151,12.60805461109001,2.5756579e7,46.765451062510316,1556.0051095858823,118.30485710493006,891.5690697238671,67.78702122702498,1.3092016e7,126.17844677744216,17.68495295285597,1.3446073018049807,14.92840180204532,1.1350235491617282,2.4887423e7,5.088571736028773,1.0,0
4.5792e6,3.4453607498096685e-5,2.5903471378925934e-6,7.329109195920427,0.5510290041472014,0.0,0.0,0.0,0.7968748800179479,0.059911942888042316,0.1570727592014105,0.0,0.0,0.0,5.38446280821266,0.4048234375780036,12238.000000000002,0.00011510023785185066,8.653653226495041e-6,0.0001151005149052948,8.653674056377546e-6,1456.1854021211273,109.48129855005212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749718312539831,0.07330191744809807,0.9749718312539831,0.07330191744809807,4241.0,3.434519145704741,0.258219602681811,3.434519145704741,0.258219602681811,5177.0,0.00011512103387085614,8.65521674660867e-6,6.746960854047124e-5,5.072609809791272e-6,61551.0,1683.7220760390169,126.58833072604024,990.1927518781283,74.44628145053302,2.7475031e7,2.573436504422497,0.19348028748941282,2.573436504422495,0.19348028748941265,6119.000000000001,0.20016500512470453,2.8110263037901655,0.21134315008859098,2.8110263037901655,0.21134315008859098,6119.000000000001,0.45489410996880664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1394.9925517623772,104.88059817941503,822.1246345619996,61.81031098837225,1.3298591e7,108.5042085913452,286.9524712958834,21.57412726007169,165.8279740382895,12.467548367942028,2.5859884e7,46.436061042008056,1557.3641270731082,117.08828195837776,892.3651498256786,67.09124761271335,1.3142479e7,125.66165895945926,17.685599142774677,1.3296674702041829,14.9287803235052,1.1223998353541131,2.4981086e7,5.021544609615807,1.0,0
4.6008e6,3.362735597386989e-5,2.5014926891365165e-6,7.4179933297710265,0.551814305498911,0.0,0.0,0.0,0.8599309485952902,0.06396907870915772,0.1570727592014105,0.0,0.0,0.0,5.38446280821266,0.4005427711931225,12238.000000000002,0.00011510023793380727,8.562148149055261e-6,0.00011510051704035064,8.562168911406553e-6,1457.9182117218197,108.45252748431939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749718312539831,0.07252681150105926,0.9749718312539831,0.07252681150105926,4241.0,3.434519145704741,0.2554891481910075,3.434519145704741,0.2554891481910075,5177.0,0.00011512103601338013,8.563695289545284e-6,6.746960980514365e-5,5.018971333863018e-6,61551.0,1685.456272093543,125.37877036117399,991.2086221201026,73.73464400737338,2.7604621e7,2.573436504422497,0.19143439664932657,2.573436504422495,0.1914343966493264,6119.000000000001,0.19918276934395124,2.8110263037901655,0.20910837454379608,2.8110263037901655,0.20910837454379608,6119.000000000001,0.45185806578405996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1396.724336158284,103.90039937585134,823.1390919914439,61.23218317726411,1.3350431e7,108.1058035852065,286.9537115532663,21.346091323054367,165.8287005619172,12.335768605387216,2.5967563e7,46.12633787780268,1559.0860743030553,115.97826542277572,893.3738447774723,66.45684968848437,1.3194302e7,125.1440461426588,17.68658976760741,1.315681049494511,14.92936061656616,1.1105745710380062,2.5071788e7,4.959141458346225,1.0,0
4.6224e6,3.1782833446692854e-5,2.3388898979814324e-6,7.498250802273661,0.5517941968070157,0.0,0.0,0.0,0.9179123334545413,0.06754891402461742,0.1570727592014105,0.0,0.0,0.0,5.38446280821266,0.3962411246092269,12238.000000000002,0.00011510023787374396,8.470194580658818e-6,0.0001151005191569264,8.470215280210196e-6,1460.4419872793303,107.47352077229553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749718312539831,0.07174790664152317,0.9749718312539831,0.07174790664152317,4241.0,3.434519145704741,0.252745311326184,3.434519145704741,0.252745311326184,5177.0,0.00011512103813776501,8.471725266318918e-6,6.746961105007451e-5,4.965069963646552e-6,61551.0,1687.9813818319253,124.21808170656466,992.6877935815762,73.05161939547018,2.7734205e7,2.573436504422497,0.18937847858611018,2.573436504422495,0.18937847858611,6119.000000000001,0.1980851213626917,2.8110263037901655,0.20686264602311688,2.8110263037901655,0.20686264602311688,6119.000000000001,0.44906872798421676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1399.2466575143812,102.97017342817209,824.6166302040432,60.683309099126774,1.3402271e7,107.7042093301138,286.9552188656976,21.116954965758975,165.8295835245187,12.203353056689894,2.6073153e7,45.84183895778676,1561.5945195088152,114.91730756316143,894.8432545559348,65.85126690696241,1.3246133e7,124.61797424933052,17.687782127007527,1.3016389808020452,14.930059083132722,1.0986989068917834,2.5163629e7,4.902403155300333,1.0,0
4.644e6,2.9659041574208284e-5,2.164379790744741e-6,7.5749097579392375,0.5527819082008375,0.0,0.0,0.0,0.9432641219557596,0.06883505651345805,0.1570727592014105,0.0,0.0,0.0,5.38446280821266,0.39293321252317814,12238.000000000002,0.00011510023762584205,8.399483429158652e-6,0.00011510052169293568,8.399504159062385e-6,1464.0084925531037,106.83657416347901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749718312539831,0.07114893860719243,0.9749718312539831,0.07114893860719243,4241.0,3.434519145704741,0.2506353353087967,3.434519145704741,0.2506353353087967,5177.0,0.00011512104068747848,8.401001540459681e-6,6.746961254617742e-5,4.923620526271924e-6,61551.0,1691.5503214043417,123.44152529389547,994.7783158544007,72.5943243216155,2.7863805e7,2.573436504422497,0.18779750346958152,2.573436504422495,0.18779750346958135,6119.000000000001,0.19651810606568368,2.8110263037901655,0.2051357090535968,2.8110263037901655,0.2051357090535968,6119.000000000001,0.4464468269119116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1402.8111888206054,102.3706777482061,826.7045758425066,60.32907949479106,1.3455192e7,107.12438310446683,286.9572933908069,20.940817155803565,165.83079875592566,12.101565339269216,2.6180947e7,45.5745194987401,1565.1399867761822,114.21668325286359,896.9200332921723,65.45307909274538,1.3299045e7,123.87448804045353,17.68946547057183,1.290895441708305,14.931045173297447,1.0895986759020706,2.5259479e7,4.849602909847214,1.0,0
4.6656e6,2.8082516817146614e-5,2.0454819622944847e-6,7.661268177832871,0.5580335255595569,0.0,0.0,0.0,0.9694903651668022,0.07061600167390131,0.1570727592014105,0.0,0.0,0.0,5.38446280821266,0.3921949596810955,12238.000000000002,0.00011510023805544856,8.383702298879034e-6,0.00011510052436815265,8.383723153401286e-6,1465.3294422909291,106.73206260469642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749718312539831,0.07101526218467617,0.9749718312539831,0.07101526218467617,4241.0,3.434519145704741,0.2501644353117466,3.434519145704741,0.2501644353117466,5177.0,0.00011512104338725269,8.385217723269306e-6,6.746961412354424e-5,4.914370018588011e-6,61551.0,1692.8738759984471,123.30600566684582,995.5537524836932,72.51441373504692,2.7993405e7,2.573436504422497,0.18744466477777902,2.573436504422495,0.18744466477777885,6119.000000000001,0.19616800127842957,2.8110263037901655,0.2047502949033167,2.8110263037901655,0.2047502949033167,6119.000000000001,0.4438855834767191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1404.1295199601873,102.27436609421409,827.4769456588863,60.27198977857728,1.3509192e7,107.0340305631295,286.9593733229914,20.901624518394872,165.83201718918903,12.078917361291582,2.6288823e7,45.313389166741146,1566.4512964347296,114.09760359205633,897.6882894675936,65.3860626462014,1.3353045e7,123.74804007949861,17.691293912246984,1.2886032552843072,14.932116279664896,1.0876295279306736,2.5357492e7,4.798990381414308,1.0,0
4.6872e6,3.0753967296114946e-5,2.243937354838684e-6,7.751156045691374,0.5655565809328215,0.0,0.0,0.0,0.9906651621897283,0.07228305025399694,0.1570727592014105,0.0,0.0,0.0,5.38446280821266,0.3928727996213458,12238.000000000002,0.00011510023851094601,8.398192085551878e-6,0.00011510052714705037,8.398213145642444e-6,1466.7099168932757,107.01725535244785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749718312539831,0.07113799956282928,0.9749718312539831,0.07113799956282928,4241.0,3.434519145704741,0.2505968004956907,3.434519145704741,0.2505968004956907,5177.0,0.00011512104619903948,8.39971030101108e-6,6.746961575945172e-5,4.922863761332414e-6,61551.0,1694.2604236836598,123.62028667465128,996.3660198819617,72.699008540193,2.8123005e7,2.573436504422497,0.18776862988043233,2.573436504422495,0.18776862988043216,6119.000000000001,0.19633052343782567,2.8110263037901655,0.20510416974091364,2.8110263037901655,0.20510416974091364,6119.000000000001,0.4414660556172963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1405.5031899394394,102.55135800474288,828.2816601943967,60.43487462096642,1.3563218e7,107.22750551650701,286.9653909289694,20.938188366115174,165.83554869064997,12.100051316440343,2.6396224e7,45.067340373611906,1567.8177268531574,114.39450165860394,898.4887629282927,65.55747681673216,1.3406968e7,123.96554486835751,17.69661071770515,1.2912183153850738,14.935233972841171,1.0897367839481236,2.545401e7,4.752409098940107,1.0,0
4.7088e6,3.075349702171539e-5,2.239029984378864e-6,7.844058819519212,0.5710922203004588,0.0,0.0,0.0,1.0256971224977318,0.07467660053560447,0.1570727592014105,0.0,0.0,0.0,5.38446280821266,0.39201960248124323,12238.000000000002,0.00011510023895275307,8.379953864837298e-6,0.00011510052992950297,8.379975049604263e-6,1468.532316040822,106.91752831630765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9749718312539831,0.07098351002362442,0.9749718312539831,0.07098351002362442,4241.0,3.434519145704741,0.25005258243399786,3.434519145704741,0.25005258243399786,5177.0,0.00011512104903412913,8.381468957450844e-6,6.74696174090382e-5,4.91217295733025e-6,61551.0,1696.092112386747,123.4851793674353,997.4393257201034,72.61927176311012,2.8252605e7,2.573436504422497,0.1873608550022291,2.573436504422495,0.18736085500222893,6119.000000000001,0.19610423306747926,2.8110263037901655,0.20465874747901433,2.8110263037901655,0.20465874747901433,6119.000000000001,0.4388784689967175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1407.3035785118643,102.45972700882717,829.3365592849032,60.38043160000024,1.3617152e7,107.24111066385929,286.9868708074132,20.894281011591428,165.84818761434784,12.074693966062117,2.6503362e7,44.80653856290568,1569.608389997253,114.27644298321343,899.537962917368,65.49149417501678,1.3460626e7,123.96601288097415,17.71578608492668,1.2898102681780854,14.946501860269215,1.0881905821340174,2.5550073e7,4.706023924575761,1.0,0
4.7304e6,5.809258534570992e-5,4.5546353708902305e-6,7.924840300205104,0.6213315817357762,0.0,0.0,0.0,0.2916262478287648,0.022864384766772692,0.17374749526387942,0.0,0.0,0.0,5.3849601135115766,0.4221972504386768,12244.0,0.00011632889222112011,9.120538946816194e-6,0.00011632918575664893,9.120561960894398e-6,1513.8941868069899,118.6939085252026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975220483903441,0.07646025192320553,0.975220483903441,0.07646025192320553,4244.0,3.434519145704741,0.26927674659226936,3.434519145704741,0.26927674659226936,5177.0,0.0001163497049513173,9.122170728162415e-6,6.8188717863034e-5,5.34620286610406e-6,63318.0,1745.4042070381868,136.84499821393845,1026.413061539292,80.473905704316,2.8382205e7,2.573685157071955,0.20178474378745787,2.573685157071953,0.2017847437874577,6122.0,0.188733942291759,2.8112749564396236,0.22041250665121911,2.8112749564396236,0.22041250665121911,6122.0,0.4352116056275057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1455.7018296422273,114.13145074025778,857.6874693031945,67.24530611971026,1.3677185e7,106.74978808296515,287.44650428795273,22.53668016111705,166.11744501851902,13.02411291046344,2.6615585e7,44.49940208680557,1617.7990032386163,126.84036214418052,927.7672460040843,72.73977375007084,1.3520613e7,122.90961190521702,18.159436794272125,1.4237550738434357,15.206469292195289,1.192233440677874,2.5658068e7,4.730285532588086,1.0,0
4.752e6,5.2195684037307826e-5,3.82624921962292e-6,7.994607781001017,0.5860515547872148,0.0,0.0,0.0,0.33017313787022107,0.02420362400487748,0.17508812696339263,0.0,0.0,0.0,5.38496011359284,0.39474910258112383,12246.0,0.00011632889222296167,8.52758884756755e-6,0.00011632918801538755,8.527610530884085e-6,1550.239351248008,113.64162032442587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9752204839440729,0.0714893709024712,0.9752204839440729,0.0714893709024712,4245.0,3.434519145704741,0.2517703607761848,3.434519145704741,0.2517703607761848,5177.0,0.00011634970784228379,8.529114754328928e-6,6.818871955864293e-5,4.998632354580419e-6,63318.0,1791.6262846998109,131.33669574650418,1053.489326650544,77.22693529787922,2.8511805e7,2.573685157112587,0.18866618965886917,2.573685157112585,0.188666189658869,6123.0,0.17803897721012693,2.8112749564802555,0.20608291292225484,2.8112749564802555,0.20608291292225484,6123.0,0.4311808041098305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1501.9125600191394,110.09898359809866,884.7570875811808,64.85787433102006,1.3742434e7,103.897314442628,287.454248097943,21.072079286783445,166.12198104504367,12.17771377191815,2.6732868e7,44.08844946096551,1663.840743250195,121.96926743765766,954.7378706560592,69.98787543297831,1.358586e7,119.08199302842851,18.228024220061393,1.336220891317874,15.246646328347548,1.11766843737518,2.577532e7,4.650719632582982,1.0,0
4.7736e6,4.595249832388241e-5,3.23738244008426e-6,8.072744738338075,0.5687299496749156,0.0,0.0,0.0,0.39131119478140275,0.02756812005442828,0.17508812696339263,0.0,0.0,0.0,5.38496011359284,0.3793738305462108,12246.0,0.000116328892179845,8.195443698471524e-6,0.0001163291899322828,8.195464675318242e-6,1577.7820665184138,111.15574000841433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9752204839440729,0.06870489712395413,0.9752204839440729,0.06870489712395413,4245.0,3.434519145704741,0.24196403629830585,3.434519145704741,0.24196403629830585,5177.0,0.00011634971079600905,8.19691038308835e-6,6.81887212877396e-5,4.803938348527142e-6,63318.0,1833.6351375547986,129.18074995622695,1078.0975424339824,75.95265066926378,2.8641404e7,2.573685157112587,0.18131773979330051,2.573685157112585,0.18131773979330035,6123.0,0.17244601828501055,2.8112749564802555,0.19805609075291045,2.8112749564802555,0.19805609075291045,6123.0,0.4285591646324295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1543.914456411238,108.76974555223025,909.3612284235152,64.0650711054313,1.3807502e7,103.44773518431477,287.45870282870925,20.25164660750131,166.12459050685698,11.703581998578244,2.6853598e7,43.821064626432836,1705.8444519927016,120.17781569726304,979.3430731471846,68.99533612902772,1.3650927e7,118.23249694651942,18.28593701673578,1.2882557762414522,15.280570258169583,1.0765257958251635,2.5894077e7,4.593036396211324,1.0,0
4.7952e6,3.9868154610023404e-5,2.7529461595745892e-6,8.12873761345123,0.5612995438096837,0.0,0.0,0.0,0.4288039360416901,0.029609450461989806,0.17508812696339263,0.0,0.0,0.0,5.38496011359284,0.3718382606164236,12246.0,0.00011632889210203199,8.032656136016418e-6,0.00011632919204409223,8.032676847392475e-6,1604.8975872684737,110.82019452865454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9752204839440729,0.06734019952198464,0.9752204839440729,0.06734019952198464,4245.0,3.434519145704741,0.23715786157245755,3.434519145704741,0.23715786157245755,5177.0,0.00011634971393818234,8.034093909959708e-6,6.81887231241496e-5,4.7085169927510825e-6,63318.0,1873.467917244329,129.36531320080962,1101.4310454330264,76.05519734286229,2.8771003e7,2.573685157112587,0.17771619325078816,2.573685157112585,0.177716193250788,6123.0,0.1696572389279221,2.8112749564802555,0.19412206736563561,2.8112749564802555,0.19412206736563561,6123.0,0.427039379534689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583.7414341230008,109.35933557686953,932.6913327931712,64.40350820842667,1.3867982e7,104.40018202945319,287.46218571833623,19.849625043774918,166.1266307172379,11.471252545035156,2.6970238e7,43.666192503111716,1745.6731905343488,120.54092678133703,1002.6742089869704,69.23591372451409,1.3711407e7,119.09833783333427,18.32946542854782,1.265672613948617,15.306068243433968,1.0569032402205631,2.6009387e7,4.551041960593966,1.0,0
4.8168e6,3.442938047939194e-5,2.3542014093140055e-6,8.16755736751406,0.558478682959856,0.0,0.0,0.0,0.45442333368239024,0.031072416572252695,0.1780239113097285,0.0,0.0,0.0,5.38496011359284,0.36821111829497155,12246.0,0.00011632889194015456,7.954300586772719e-6,0.00011632919498592558,7.95432130834166e-6,1634.3850919919005,111.7554726037605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9752204839440729,0.06668332121361395,0.9752204839440729,0.06668332121361395,4245.0,3.434519145704741,0.23484447586774684,3.434519145704741,0.23484447586774684,5177.0,0.00011634971711485061,7.955724564054215e-6,6.81887249877331e-5,4.662587308578883e-6,63318.0,1905.2862969261475,130.27907046003915,1120.0701636315391,76.5878073040049,2.8900603e7,2.573685157112587,0.17598263865455407,2.573685157112585,0.17598263865455394,6123.0,0.16832996434357586,2.8112749564802555,0.19222847964041764,2.8112749564802555,0.19222847964041764,6123.0,0.42635092211185444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1615.53807901345,110.46675744544432,951.3181154375904,65.04893253625784,1.3933692e7,105.66306701675818,287.4650452371173,19.6561949475336,166.12833490962683,11.359471321458404,2.7090231e7,43.596229116350294,1777.3578818675169,121.53162130966587,1021.2354040640955,69.82971502865426,1.3777099e7,120.42554574160852,18.3566314907478,1.255184006335613,15.32200377313594,1.047683181456659,2.6129268e7,4.518968047033882,1.0,0
4.8384e6,3.267313846586064e-5,2.371151136198934e-6,8.197200117880127,0.5948862363947846,0.0,0.0,0.0,0.08518976342847819,0.006182381424943827,0.1876112390621576,0.011945672868604488,0.01430489099027427,0.011945672868604488,5.538026864714782,0.40190502991591875,12312.0,0.00012788433779638422,9.280807020873907e-6,0.00012788464219411344,9.28082911158987e-6,1706.4998689531637,123.84390643768667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0517538595050437,0.07632775656286522,1.0517538595050437,0.07632775656286522,4278.0,3.434519145704741,0.2492495167901917,3.434519145704741,0.2492495167901917,5177.0,0.00012790516442457388,9.282318448468985e-6,7.49590108878765e-5,5.4399164629027576e-6,71148.0,1981.5226245521303,143.80282529393418,1164.8859711324046,84.53796677288508,2.9030203e7,2.650218532673558,0.1923313455635873,2.6502185326735557,0.19233134556358714,6156.0,0.17513102982041356,2.8878083320412262,0.20957368435233165,2.8878083320412262,0.20957368435233165,6156.0,0.43273068022855504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1687.2033003758668,122.44351814763591,993.6613474281669,72.11187365465717,1.400092e7,111.49331569013755,290.8908814672067,21.110498607949022,167.82336610302016,12.17925745430602,2.7210878e7,43.589253349308265,1851.9051167186324,134.39623886233662,1064.948284506217,77.28530081181192,1.3844257e7,126.32115865718126,20.02712678256304,1.4534062736242135,16.698804927525455,1.21186369403841,2.6248863e7,4.895576955387389,1.0,0
