t_seconds,error_n1_ρq_tot,increment_ρq_tot,error_n1_ρq_tag_pbl,increment_ρq_tag_pbl,error_n1_ρq_tag_free,increment_ρq_tag_free,error_n1_ρq_tag_evap,increment_ρq_tag_evap,error_n2_ρq_tot,increment_ρq_tot,error_n2_ρq_tag_pbl,increment_ρq_tag_pbl,error_n2_ρq_tag_free,increment_ρq_tag_free,error_n2_ρq_tag_evap,increment_ρq_tag_evap
4380.0,1.0880834781103142e-9,1.706349598387357e-5,1.0871332816317284e-9,1.706083565246701e-5,7.541509997490398e-12,1.396608199128481e-6,1.8700849019987003e-11,1.706294112684208e-5,1.3069826777822257e-13,1.706349598387357e-5,1.308077729103163e-13,1.706083565246701e-5,4.986523459248857e-16,1.396608199128481e-6,8.716242535395597e-15,1.706294112684208e-5
4440.0,1.145834556832507e-9,1.735846681736076e-5,1.1449118147125382e-9,1.735583427741026e-5,7.90121253167783e-12,1.431788134447828e-6,2.021674542216164e-11,1.7357976157517208e-5,1.4629643625311798e-13,1.735846681736076e-5,1.4638539644612991e-13,1.735583427741026e-5,4.253361386258688e-16,1.431788134447828e-6,8.888679419562114e-15,1.7357976157517208e-5
4500.0,1.2096723942343298e-9,1.7654049486367035e-5,1.2087507575315347e-9,1.7651431351819044e-5,8.314285342169367e-12,1.4672412792254667e-6,2.1139156637530492e-11,1.7653609711483584e-5,1.5809179326894016e-13,1.7654049486367035e-5,1.5793219633826388e-13,1.7651431351819044e-5,3.818038596835793e-16,1.4672412792254667e-6,8.833319575913721e-16,1.7653609711483584e-5
4560.0,1.2824300987438676e-9,1.7950209115182496e-5,1.2815441907653902e-9,1.7947602432631198e-5,8.821689842236658e-12,1.5028837623128184e-6,2.243689369993744e-11,1.794981734273609e-5,1.564827039431616e-13,1.7950209115182496e-5,1.5632968250871622e-13,1.7947602432631198e-5,3.184230312185002e-16,1.5028837623128184e-6,5.174027516142748e-16,1.794981734273609e-5
4620.0,1.3646724897828925e-9,1.824691812232267e-5,1.3638050457050571e-9,1.8244323336134864e-5,9.491683982934386e-12,1.5388277941575327e-6,2.2927751640900598e-11,1.824657486450701e-5,1.0365323369133181e-13,1.824691812232267e-5,1.0345334594605119e-13,1.8244323336134864e-5,3.333016678628344e-16,1.5388277941575327e-6,2.70935267927147e-15,1.824657486450701e-5
4680.0,1.45785140955581e-9,1.854416185721793e-5,1.4569096391968078e-9,1.85415701287264e-5,1.0378622460246253e-11,1.5750845009312599e-6,2.1848783734450324e-11,1.8543858340252853e-5,9.699645557192219e-14,1.854416185721793e-5,9.713417276430988e-14,1.85415701287264e-5,2.960352092687402e-16,1.5750845009312599e-6,1.1187414682669184e-14,1.8543858340252853e-5
4740.0,1.5697306507756583e-9,1.8841909220349185e-5,1.5686641016518794e-9,1.8839319118423876e-5,1.1481709225832165e-11,1.611700403002693e-6,1.8759087157846202e-11,1.8841644075112533e-5,5.068396864543113e-13,1.8841909220349185e-5,5.070141387150245e-13,1.8839319118423876e-5,5.20995883933372e-16,1.611700403002693e-6,2.7341631742147115e-14,1.8841644075112533e-5
4800.0,1.7130543615882744e-9,1.9140140264107075e-5,1.711789522683761e-9,1.9137546846893322e-5,1.2791893710760204e-11,1.6487189579077475e-6,1.3716309398359207e-11,1.9139908607811566e-5,1.1882732129866544e-12,1.9140140264107075e-5,1.1883390693617906e-12,1.9137546846893322e-5,7.401110254103243e-16,1.6487189579077475e-6,5.1443113651849196e-14,1.9139908607811566e-5
4860.0,1.8975543311594735e-9,1.9438828821754053e-5,1.89597721504336e-9,1.9436230081626994e-5,1.4251019495363187e-11,1.6860543092891995e-6,6.723682977665665e-12,1.9438628702981988e-5,2.107033734589265e-12,1.9438828821754053e-5,2.106923527962474e-12,1.9436230081626994e-5,1.1685599836475731e-15,1.6860543092891995e-6,8.108204229100903e-14,1.9438628702981988e-5
4920.0,2.120799552188913e-9,1.973794716238818e-5,2.1187955863323554e-9,1.9735345808735407e-5,1.579476063165467e-11,1.7238993864273783e-6,4.037728866785364e-12,1.9737781343874154e-5,3.1492140312377605e-12,1.973794716238818e-5,3.1487613837518584e-12,1.9735345808735407e-5,1.8572960255872008e-15,1.7238993864273783e-6,1.120794558311174e-13,1.9737781343874154e-5
4980.0,2.3662168312833214e-9,2.0037482686465784e-5,2.363700888316991e-9,2.0034871225913642e-5,1.7377326882200857e-11,1.7617165067469742e-6,1.7716364340664392e-11,2.003734372543808e-5,4.164370486510766e-12,2.0037482686465784e-5,4.1635197113098e-12,2.0034871225913642e-5,2.7084373473334805e-15,1.7617165067469742e-6,1.4037390253313151e-13,2.003734372543808e-5
5040.0,2.6094671092633e-9,2.033740519246632e-5,2.606370544547496e-9,2.0334783736060448e-5,1.8934674537037244e-11,1.7997255057191413e-6,3.559767005665541e-11,2.033729324775337e-5,5.021494353470867e-12,2.033740519246632e-5,5.0202247302206895e-12,2.0334783736060448e-5,3.4689740428712503e-15,1.7997255057191413e-6,1.6369369970037906e-13,2.033729324775337e-5
5100.0,2.829673170092909e-9,2.063769255329849e-5,2.8259669823493858e-9,2.0635060940949567e-5,2.040695708726301e-11,1.837720437716299e-6,5.695160901305874e-11,2.063760750978468e-5,5.647067159703988e-12,2.063769255329849e-5,5.645519050202591e-12,2.0635060940949567e-5,4.072463577268462e-15,1.837720437716299e-6,1.821615636483876e-13,2.063760750978468e-5
5160.0,3.015439895667258e-9,2.093832808673264e-5,3.0111476273592915e-9,2.093568063519237e-5,2.1725866652910528e-11,1.8756649247035514e-6,7.985549819505201e-11,2.093826430344926e-5,6.019673636352482e-12,2.093832808673264e-5,6.017996767115762e-12,2.093568063519237e-5,4.554757917036854e-15,1.8756649247035514e-6,1.9756279795946376e-13,2.093826430344926e-5
5220.0,3.1645855259195994e-9,2.1239284097041154e-5,3.1597881441903335e-9,2.123662080075239e-5,2.28036738698193e-11,1.9136974799507723e-6,1.0147199727693376e-10,2.1239241607972034e-5,6.138446612022546e-12,2.1239284097041154e-5,6.136820657614798e-12,2.123662080075239e-5,4.6970593198266786e-15,1.9136974799507723e-6,2.1211957235055569e-13,2.1239241607972034e-5
5280.0,3.29492840970635e-9,2.1540542025867685e-5,3.289733139450399e-9,2.153785960147964e-5,2.363749534585439e-11,1.9517361621642617e-6,1.197319302996381e-10,2.1540517584523218e-5,6.092879156959372e-12,2.1540542025867685e-5,6.091457968624597e-12,2.153785960147964e-5,4.599318388097992e-15,1.9517361621642617e-6,2.2862590996239327e-13,2.1540517584523218e-5
5340.0,3.438479029860027e-9,2.184207869599824e-5,3.432952287950834e-9,2.1839375378063837e-5,2.4358371851569028e-11,1.9901525413717705e-6,1.3564702911609814e-10,2.1842070571108102e-5,6.059039630563087e-12,2.184207869599824e-5,6.057960045561306e-12,2.1839375378063837e-5,4.382807184719577e-15,1.9901525413717705e-6,2.4996534389008456e-13,2.1842070571108102e-5
5400.0,3.6205104192455473e-9,2.2143879105589076e-5,3.6146329320442656e-9,2.214114664311643e-5,2.5167615676722716e-11,2.0289391947664444e-6,1.5198867071881903e-10,2.2143879077711013e-5,6.207962781260117e-12,2.2143879105589076e-5,6.2071439270922164e-12,2.214114664311643e-5,4.308631953663146e-15,2.0289391947664444e-6,2.782438141056607e-13,2.2143879077711013e-5
5460.0,3.858347271784572e-9,2.2445921781669064e-5,3.852017792786992e-9,2.244315207667361e-5,2.620849557101526e-11,2.068110167009345e-6,1.727232270023263e-10,2.2445921781665838e-5,6.670980580954753e-12,2.2445921781669064e-5,6.6703243367285974e-12,2.244315207667361e-5,4.540573344483456e-15,2.068110167009345e-6,3.160025903840252e-13,2.2445921781665838e-5
5520.0,4.165229305328823e-9,2.2748177523238713e-5,4.15827874598114e-9,2.2745370521545466e-5,2.7567594944079982e-11,2.1073038396301783e-6,2.017441598038201e-10,2.2748177523252744e-5,7.557684400944064e-12,2.2748177523238713e-5,7.556946813097404e-12,2.2745370521545466e-5,5.133119424960379e-15,2.1073038396301783e-6,3.6640297179933764e-13,2.2748177523252744e-5
5580.0,4.563146643484908e-9,2.3050625301497e-5,4.555306614152368e-9,2.3047780979355708e-5,2.937400399088828e-11,2.147552035151333e-6,2.4503241834667105e-10,2.3050625301501246e-5,9.07285668187682e-12,2.3050625301497e-5,9.071749618445995e-12,2.3047780979355708e-5,6.2154871887799265e-15,2.147552035151333e-6,4.3509896181985033e-13,2.3050625301501246e-5
5640.0,5.086410379412396e-9,2.3353244270183343e-5,5.077257667547668e-9,2.3350362606513993e-5,3.186310513451281e-11,2.1885575995010947e-6,3.1244298500667645e-10,2.335324427019155e-5,1.1566304241080165e-11,2.3353244270183343e-5,1.1564324617561237e-11,2.3350362606513993e-5,8.147760850322404e-15,2.1885575995010947e-6,5.310301731646632e-13,2.335324427019155e-5
5700.0,5.7881885187148695e-9,2.3656013734036354e-5,5.777068071996328e-9,2.365309471027373e-5,3.534887951867752e-11,2.2306633375446405e-6,4.1945880724008737e-10,2.3656013734045173e-5,1.558351828279872e-11,2.3656013734036354e-5,1.5579914100355977e-11,2.365309471027373e-5,1.1404668839313091e-14,2.2306633375446405e-6,6.663291207320016e-13,2.3656013734045173e-5
5760.0,6.75366661004659e-9,2.3958913145095257e-5,6.739559217889821e-9,2.395595674515055e-5,4.0297137472955405e-11,2.2742048596429015e-6,5.91285922023442e-10,2.3958913145093855e-5,2.197219611634686e-11,2.3958913145095257e-5,2.196557537662937e-11,2.395595674515055e-5,1.686752207054379e-14,2.2742048596429015e-6,8.547138395674169e-13,2.3958913145093855e-5
5820.0,8.118754162827528e-9,2.4261922099195858e-5,8.10003973184922e-9,2.425892830961025e-5,4.7434104638783974e-11,2.3192706982390757e-6,8.709521022963779e-10,2.4261922099217864e-5,3.20238642643641e-11,2.4261922099195858e-5,3.201179849737024e-11,2.425892830961025e-5,2.5826857454291875e-14,2.3192706982390757e-6,1.104615192943583e-12,2.4261922099217864e-5
5880.0,1.0097668236910935e-8,2.4565020332847117e-5,1.0071711443945882e-8,2.456198914257755e-5,5.800540406664289e-11,2.3665805013820993e-6,1.3338246715236416e-9,2.4565020332845125e-5,4.764353000654451e-11,2.4565020332847117e-5,4.7621692773561195e-11,2.456198914257755e-5,4.0762468393394614e-14,2.3665805013820993e-6,1.398246028997132e-12,2.4565020332845125e-5
5940.0,1.301945340179264e-8,2.4868187719801166e-5,1.2981866983007115e-8,2.486511912032442e-5,7.390847103138402e-11,2.4164263755915584e-6,2.115085890882815e-9,2.4868187719804097e-5,7.151053384280441e-11,2.4868187719801166e-5,7.14710562584235e-11,2.486511912032442e-5,6.578878926529428e-14,2.4164263755915584e-6,1.6357479410317397e-12,2.4868187719804097e-5
6000.0,1.7369092911748373e-8,2.517140426833101e-5,1.73124295724e-8,2.5168298253562927e-5,9.840717505788672e-11,2.4697109845402358e-6,3.460732557801497e-9,2.517140426832189e-5,1.0715640073610385e-10,2.517140426833101e-5,1.0708420839002739e-10,2.5168298253562927e-5,1.0842455471898488e-13,2.4697109845402358e-6,1.4941302899227046e-12,2.517140426832189e-5
6060.0,2.3818145350914797e-8,2.5474650118165553e-5,2.3729604904719333e-8,2.5471506684526076e-5,1.371054696466624e-10,2.527171560844601e-6,5.819948362613677e-9,2.547465011815759e-5,1.5877719518045871e-10,2.5474650118165553e-5,1.5864338234386824e-10,2.5471506684526076e-5,1.8339596373801947e-13,2.527171560844601e-6,9.760778258233521e-14,2.547465011815759e-5
6120.0,3.320294023442423e-8,2.5777905537863776e-5,3.306046876642836e-8,2.577472468414609e-5,1.995134523486765e-10,2.5897962421184363e-6,1.0005225361337433e-8,2.5777905537880056e-5,2.30576923833869e-10,2.5777905537863776e-5,2.3032331965037267e-10,2.577472468414609e-5,3.198473853584001e-13,2.5897962421184363e-6,4.980263710981951e-12,2.5777905537880056e-5
6180.0,4.6380853791040754e-8,2.608115092225144e-5,4.614690468246851e-8,2.607793264968041e-5,3.0137676727527733e-10,2.6588566056787755e-6,1.744559244793375e-8,2.6081150922250215e-5,3.2548188152060415e-10,2.608115092225144e-5,3.249884718783743e-10,2.607793264968041e-5,5.795237434827321e-13,2.6588566056787755e-6,1.8917146379375736e-11,2.6081150922250215e-5
6240.0,6.387371403578833e-8,2.878761288785109e-5,6.348621990482041e-8,2.903238970250372e-5,4.674538135510871e-10,2.7352048205446013e-6,3.05177141286938e-8,2.63843667897429e-5,4.433470399964863e-10,2.878761288785109e-5,4.423630184899012e-10,2.903238970250372e-5,1.0922463916313078e-12,2.7352048205446013e-6,5.4185469161058196e-11,2.63843667897429e-5
6300.0,8.525730411662635e-8,3.81715469993855e-5,8.46186981365684e-8,3.8462442272010924e-5,7.334739710509909e-10,2.819599812304621e-6,5.288154556191412e-8,2.668753378017341e-5,5.793842420936214e-10,3.81715469993855e-5,5.77394148129253e-10,3.8462442272010924e-5,2.1221621028574105e-12,2.819599812304621e-6,1.3697337278356493e-10,2.668753378017341e-5
6360.0,1.0843741382985554e-7,4.9376251088007024e-5,1.0740527029458848e-7,4.9721198830219366e-5,1.1445805900143914e-9,2.911941326556654e-6,8.954929527322488e-8,2.6990632652432355e-5,7.238989700171029e-10,4.9376251088007024e-5,7.198986153707852e-10,4.9721198830219366e-5,4.158603539954672e-12,2.911941326556654e-6,3.1752595780547364e-10,2.6990632652432355e-5
6420.0,1.292584752781865e-7,6.238763752513526e-5,1.2764492905914938e-7,6.279365219300419e-5,1.746659080293644e-9,3.011263348667607e-6,1.4629816059238417e-7,2.729364428232805e-5,8.640239942385693e-10,6.238763752513526e-5,8.562283370603835e-10,6.279365219300419e-5,7.986338727454512e-12,3.011263348667607e-6,6.798398815798046e-10,2.729364428232805e-5
6480.0,1.4208213542025002e-7,7.694486833520414e-5,1.3967082840354327e-7,7.741699182513831e-5,2.5689491247733017e-9,3.1155545411983595e-6,2.2811621246854324e-7,2.759654966052243e-5,9.869442241148225e-10,7.694486833520414e-5,9.72567075813916e-10,7.741699182513831e-5,1.4615542473459954e-11,3.1155545411983595e-6,1.3397405960761963e-9,2.759654966052243e-5
6540.0,1.416392784978017e-7,9.248055991342936e-5,1.382345068253126e-7,9.302093408500173e-5,3.5913578106094123e-9,3.2218452675568448e-6,3.3590686590924456e-7,2.8279986145949945e-5,1.085019526956404e-9,9.248055991342936e-5,1.060796024744982e-9,9.302093408500173e-5,2.4725877018135514e-11,3.2218452675568448e-6,2.3958055027492353e-9,2.8279986145949945e-5
6600.0,1.3061556731812194e-7,0.00010873797098080554,1.2605064131939224e-7,0.0001093487064294132,7.559095328797725e-9,3.4363082995901585e-6,4.703547074706265e-7,3.661228840292247e-5,1.1996681216264908e-9,0.00010873797098080554,1.1630391489507972e-9,0.0001093487064294132,8.007316874533283e-11,3.4363082995901585e-6,3.899132912164846e-9,3.661228840292247e-5
6660.0,1.5345859364054646e-7,0.00017522515020714302,1.4367631237762673e-7,0.00017618740681078546,1.8455403546514467e-8,3.929756193665869e-6,1.0130791179097617e-6,7.457399961303826e-5,1.9957207381040373e-9,0.00017522515020714302,1.8917002909331766e-9,0.00017618740681078546,2.782989977914115e-10,3.929756193665869e-6,1.0838277240757922e-8,7.457399961303826e-5
6720.0,1.0006413665665425e-7,0.00019588826953575913,8.974047187460465e-8,0.00019692835240750595,2.998801134387116e-8,4.178271793723681e-6,1.5022999524578605e-6,8.42561980960681e-5,2.489346211218625e-9,0.00019588826953575913,2.313524935210381e-9,0.00019692835240750595,6.303453604388636e-10,4.178271793723681e-6,2.1073842253110703e-8,8.42561980960681e-5
6780.0,6.049927682703359e-8,0.0002019910028459907,7.352146446592289e-8,0.00020303711811218376,3.734068384436379e-8,4.214292347875989e-6,1.8765280748872318e-6,8.484116636753446e-5,3.5810949457850586e-9,0.0002019910028459907,3.3719286512393713e-9,0.00020303711811218376,9.993518219869744e-10,4.214292347875989e-6,3.1775213234879665e-8,8.484116636753446e-5
6840.0,2.0725811125510657e-7,0.0001986192197127422,2.167560112419896e-7,0.00019965255464872656,3.544041818708442e-8,4.502772002236212e-6,2.075650308768107e-6,8.046307934563178e-5,4.979980546140126e-9,0.0001986192197127422,4.81191969515683e-9,0.00019965255464872656,1.1535412823607764e-9,4.502772002236212e-6,3.8530421769979723e-8,8.046307934563178e-5
6900.0,3.256162938981066e-7,0.000189545225749527,3.2922556659527046e-7,0.00019058891682286377,2.2317407124802253e-8,4.871776353563318e-6,2.1219120413492655e-6,7.457151458368308e-5,5.981140181892448e-9,0.000189545225749527,5.9300435576414e-9,0.00019058891682286377,9.217074406247218e-10,4.871776353563318e-6,3.9560246866529896e-8,7.457151458368308e-5
6960.0,3.839312702609679e-7,0.000178615778445101,3.8158171268559685e-7,0.00017973553955465599,6.275573164800539e-9,5.156475192618118e-6,2.095411588808978e-6,7.095671561583187e-5,6.455849524072728e-9,0.000178615778445101,6.5178667967301134e-9,0.00017973553955465599,5.153417621997334e-10,5.156475192618118e-6,3.940233017189496e-8,7.095671561583187e-5
7020.0,3.9026021896155815e-7,0.00016116025408338338,3.870291052274089e-7,0.000162369899015815,6.423598349114161e-9,5.704972589788471e-6,1.946558982668218e-6,6.5735885879012e-5,6.2258296252456094e-9,0.00016116025408338338,6.36523434682134e-9,0.000162369899015815,1.4119533450516307e-10,5.704972589788471e-6,3.5924606475723984e-8,6.5735885879012e-5
7080.0,3.796449178231357e-7,0.00013147668846760533,3.723121716369193e-7,0.000132627730121536,1.0354507260471526e-8,6.406893318124654e-6,1.521913439832505e-6,5.011217415475778e-5,4.744173848624282e-9,0.00013147668846760533,4.9760533838084936e-9,0.000132627730121536,2.3286728492062173e-10,6.406893318124654e-6,2.6739848454440433e-8,5.011217415475778e-5
7140.0,3.349498019503355e-7,0.00011875448109509758,3.29916947658106e-7,0.00012007137641381405,1.1196260977032818e-8,6.774356870889654e-6,1.4752138607914061e-6,5.003199532663196e-5,4.5005623177015124e-9,0.00011875448109509758,4.703246956259345e-9,0.00012007137641381405,2.0388777340522382e-10,6.774356870889654e-6,2.471015072062452e-8,5.003199532663196e-5
7200.0,3.6000257239579087e-7,0.0001065570940497386,3.5241457143881974e-7,0.00010798661038352058,4.997076468062759e-8,7.36754756570927e-6,1.3790838010408588e-6,4.6576038551926804e-5,5.8143171257034085e-9,0.0001065570940497386,6.104035637329547e-9,0.00010798661038352058,7.625894294456344e-10,7.36754756570927e-6,2.2138831782316417e-8,4.6576038551926804e-5
7260.0,3.442232035452635e-7,9.866865544096262e-5,3.3816050722124383e-7,0.00010028590984595513,8.87221975722627e-8,7.750657549550927e-6,1.365972950487671e-6,4.663265068669558e-5,8.468619518962464e-9,9.866865544096262e-5,8.790198815938116e-9,0.00010028590984595513,1.1311736691147132e-9,7.750657549550927e-6,2.054057300597219e-8,4.663265068669558e-5
7320.0,3.199330210360595e-7,8.948111855470397e-5,3.088573245722199e-7,9.395615857495413e-5,1.2295547245731128e-7,8.346874059596156e-6,1.1919664728617335e-6,4.1699203930127466e-5,9.713979480823368e-9,8.948111855470397e-5,1.0206579480551032e-8,9.395615857495413e-5,1.789305558783544e-9,8.346874059596156e-6,1.8398655856924407e-8,4.1699203930127466e-5
7380.0,2.818174937680674e-7,9.852669325936559e-5,2.6628261396994847e-7,0.00010350552419466742,1.506488459477278e-7,8.883176875319576e-6,1.2354115607431078e-6,3.744438433748202e-5,1.0674313491127389e-8,9.852669325936559e-5,1.1297582815954894e-8,0.00010350552419466742,2.4182885963080993e-9,8.883176875319576e-6,1.6509454670109174e-8,3.744438433748202e-5
7440.0,2.402366078531726e-7,0.00010393088466131065,2.2106086921852515e-7,0.0001092891415406315,1.661643637103675e-7,9.181865351685625e-6,1.2457105407975574e-6,3.393603749839546e-5,1.1383347166792015e-8,0.00010393088466131065,1.1825005200715778e-8,0.0001092891415406315,2.873207076503445e-9,9.181865351685625e-6,1.4248054306547277e-8,3.393603749839546e-5
7500.0,2.0277485938842933e-7,0.00010664728727796837,1.810090382479358e-7,0.00011228606862497116,1.7332406008892626e-7,9.349370410324063e-6,1.2386844872230427e-6,3.271179171983731e-5,1.207069857867927e-8,0.00010664728727796837,1.2267376694184575e-8,0.00011228606862497116,3.1814490630078375e-9,9.349370410324063e-6,1.2601631679299199e-8,3.271179171983731e-5
7560.0,1.6537798573913925e-7,0.00010654597796954591,1.4553455711129107e-7,0.00011234344152425056,1.714045985741928e-7,9.40010851128136e-6,1.2203601771084546e-6,3.300965452817013e-5,1.2224479914311406e-8,0.00010654597796954591,1.2428960362110733e-8,0.00011234344152425056,3.2486105208622045e-9,9.40010851128136e-6,1.1240029336163067e-8,3.300965452817013e-5
7620.0,1.381668740623253e-7,0.00010215781785990485,1.3771270483221648e-7,0.00010791119971021067,1.5709990119369672e-7,9.162342552193101e-6,1.1777713482817107e-6,3.330706914170752e-5,1.153501232045842e-8,0.00010215781785990485,1.1742066397627224e-8,0.00010791119971021067,3.0200817885990684e-9,9.162342552193101e-6,1.0379354756237636e-8,3.330706914170752e-5
7680.0,1.2466196298055951e-7,9.573726733101606e-5,1.3286641900921943e-7,0.00010134096516582616,1.4204377627833752e-7,8.8387804021709e-6,1.127738537085119e-6,3.360401887345379e-5,1.0495152579489026e-8,9.573726733101606e-5,1.0700552538576525e-8,0.00010134096516582616,2.736510112972228e-9,8.8387804021709e-6,9.77947761374766e-9,3.360401887345379e-5
7740.0,1.1471653202457306e-7,8.988060462926916e-5,1.3028314193957006e-7,9.534530395958705e-5,1.313600455363395e-7,8.636900119468314e-6,1.0919771625608377e-6,3.39004871848935e-5,9.622573294794298e-9,8.988060462926916e-5,9.833007904282718e-9,9.534530395958705e-5,2.5176794951865485e-9,8.636900119468314e-6,9.408620291356938e-9,3.39004871848935e-5
7800.0,1.074194351307712e-7,8.491444096425385e-5,1.312328784527565e-7,9.026308487079937e-5,1.2409254911130275e-7,8.546317180717933e-6,1.0712541912249586e-6,3.419645711785759e-5,8.901701110646468e-9,8.491444096425385e-5,9.125562969261929e-9,9.026308487079937e-5,2.3665127100921916e-9,8.546317180717933e-6,9.236671005552519e-9,3.419645711785759e-5
7860.0,1.0125126198684969e-7,8.081652474022136e-5,1.3518524554414616e-7,8.607234321981718e-5,1.1978685108191666e-7,8.548246892891046e-6,1.0638142391002e-6,3.449191178222466e-5,8.249528661151348e-9,8.081652474022136e-5,8.495413884030078e-9,8.607234321981718e-5,2.269862422220125e-9,8.548246892891046e-6,9.241465752597998e-9,3.449191178222466e-5
7920.0,9.880023023456216e-8,7.739144241206437e-5,1.394056379992496e-7,8.257255722457732e-5,1.1623406068330446e-7,8.558608010618812e-6,1.0658396289264194e-6,3.4786834443743685e-5,7.613178555668133e-9,7.739144241206437e-5,7.864221518931537e-9,8.257255722457732e-5,2.2058918060901953e-9,8.558608010618812e-6,9.898865166994665e-9,3.4786834443743685e-5
7980.0,9.820442249793734e-8,7.417398913657672e-5,1.391715266538536e-7,7.927965055696084e-5,1.0955523409927653e-7,8.551208760104411e-6,1.0685332154713439e-6,3.508120847104546e-5,6.9722243682910204e-9,7.417398913657672e-5,7.1926924824416736e-9,7.927965055696084e-5,2.1344668973974543e-9,8.551208760104411e-6,1.028226837794957e-8,3.508120847104546e-5
8040.0,9.588359643591767e-8,7.086311342350998e-5,1.358874509190496e-7,7.588458266354432e-5,1.0106632961531286e-7,8.520534474662614e-6,1.069830354762989e-6,3.5375017326163276e-5,6.291294052612228e-9,7.086311342350998e-5,6.521218486247651e-9,7.588458266354432e-5,2.0481514668195885e-9,8.520534474662614e-6,1.0495771396071562e-8,3.5375017326163276e-5
8100.0,9.308570981927541e-8,6.744348402614077e-5,1.3178407192225072e-7,7.237408565988356e-5,9.202206155994501e-8,8.473299651567677e-6,1.0747489352404038e-6,3.566824457755375e-5,5.607366631471701e-9,6.744348402614077e-5,5.844841686810549e-9,7.237408565988356e-5,1.951836874472848e-9,8.473299651567677e-6,1.0733319369259795e-8,3.566824457755375e-5
8160.0,9.067138905523043e-8,6.395564287893027e-5,1.2784983735949353e-7,6.879161944534194e-5,8.290964905435844e-8,8.419727231221484e-6,1.0883342656133708e-6,3.5960873862045335e-5,4.96150917298359e-9,6.395564287893027e-5,5.207855757594943e-9,6.879161944534194e-5,1.8478966443132114e-9,8.419727231221484e-6,1.1066352710781245e-8,3.5960873862045335e-5
8220.0,8.795006838756644e-8,6.04157970725815e-5,1.2330913130560412e-7,6.51553359472905e-5,7.406331440530896e-8,8.364296524662876e-6,1.098224404271163e-6,3.625288887577292e-5,4.2875485522022916e-9,6.04157970725815e-5,4.5426851067303975e-9,6.51553359472905e-5,1.7417708642955874e-9,8.364296524662876e-6,1.1356880155658168e-8,3.625288887577292e-5
8280.0,8.318312638571415e-8,5.678185120593197e-5,1.1590210895038812e-7,6.142238744824011e-5,6.359431048457947e-8,8.305090023634766e-6,1.0822696985058654e-6,3.654427336920678e-5,3.5097712198170136e-9,5.678185120593197e-5,3.756022372310119e-9,6.142238744824011e-5,1.6357989551184118e-9,8.305090023634766e-6,1.1229711340978843e-8,3.654427336920678e-5
8340.0,7.676684475385668e-8,5.298292995910377e-5,1.0575040311226361e-7,5.751927830766309e-5,5.208433134864616e-8,8.239811425700181e-6,1.0442136411063498e-6,3.6835011140519424e-5,2.6963156314235868e-9,5.298292995910377e-5,2.9011811533164802e-9,5.751927830766309e-5,1.5220569423998805e-9,8.239811425700181e-6,1.073960260931648e-8,3.6835011140519424e-5
8400.0,7.941593590222485e-8,4.9074228542540115e-5,1.052217446684459e-7,5.349462087259028e-5,4.568813121058174e-8,8.159004312121633e-6,1.131773268325845e-6,3.712508616165455e-5,2.2646851901826364e-9,4.9074228542540115e-5,2.4906396568622237e-9,5.349462087259028e-5,1.4074743634743905e-9,8.159004312121633e-6,1.183026789503314e-8,3.712508616165455e-5
8460.0,9.355102294535451e-8,5.2534138505653e-5,1.1803475924783042e-7,5.525321290763444e-5,4.60302851192179e-8,8.065689707289695e-6,1.3575196886408808e-6,3.741448220828664e-5,2.0326886174398582e-9,5.2534138505653e-5,2.3411102454986217e-9,5.525321290763444e-5,1.3728579851619245e-9,8.065689707289695e-6,1.5054684957209742e-8,3.741448220828664e-5
8520.0,1.0417390771252507e-7,5.645968144449871e-5,1.2658399595170928e-7,5.944127011578651e-5,4.1815877653656555e-8,8.000741220567705e-6,1.4943564191019955e-6,3.770318308128409e-5,1.4153555242141927e-9,5.645968144449871e-5,1.7480334633196447e-9,5.944127011578651e-5,1.2800265819751198e-9,8.000741220567705e-6,1.7353203141686052e-8,3.770318308128409e-5
8580.0,1.0504554656607982e-7,5.589838061128038e-5,1.225725777105892e-7,5.886906992711027e-5,3.478389471520184e-8,8.62482170617134e-6,1.4968374629359781e-6,3.7991172536974985e-5,7.320166485680071e-10,5.589838061128038e-5,8.538095102202244e-10,5.886906992711027e-5,4.25445763970281e-10,8.62482170617134e-6,1.7490954466194926e-8,3.7991172536974985e-5
8640.0,9.924514701258555e-8,5.2513422780792306e-5,1.1007911886191544e-7,5.5314307186402e-5,2.577263230428591e-8,9.463015376676492e-6,1.4122270719058099e-6,3.827843453819643e-5,7.147970720645523e-10,5.2513422780792306e-5,7.398526267162532e-10,5.5314307186402e-5,3.658938594822938e-10,9.463015376676492e-6,1.614695191402291e-8,3.827843453819643e-5
8700.0,1.0001356881365633e-7,4.9372263254990406e-5,1.0241504444620894e-7,5.204197736377975e-5,1.5109529141534222e-8,1.0680201237443272e-5,1.3499515668927084e-6,3.8564951762568035e-5,6.569269496067844e-10,4.9372263254990406e-5,6.326480187515477e-10,5.204197736377975e-5,3.038589023689893e-10,1.0680201237443272e-5,1.5173753630735816e-8,3.8564951762568035e-5
